,latitude,longitude,time,rain chance,warnings
1825,42.849179,-106.209593,2024-07-28T08,0.18,LOW
1826,42.849179,-106.209593,2024-07-28T18,0.16,LOW
1827,42.855099,-106.237854,2024-07-26T22,0.28,LOW
1828,42.855099,-106.237854,2024-07-26T23,0.31,LOW
1829,42.855099,-106.237854,2024-07-27T00,0.39,LOW
1830,42.855099,-106.237854,2024-07-27T01,0.26,LOW
1831,42.855099,-106.237854,2024-07-27T02,0.17,LOW
1832,42.855099,-106.237854,2024-07-27T03,0.19,LOW
1833,42.855099,-106.237854,2024-07-27T04,0.14,LOW
1834,42.855099,-106.237854,2024-07-27T18,0.13,LOW
1835,42.855099,-106.237854,2024-07-27T19,0.22,LOW
1836,42.855099,-106.237854,2024-07-27T20,0.4,LOW
1837,42.855099,-106.237854,2024-07-27T21,0.32,LOW
1838,42.855099,-106.237854,2024-07-27T22,0.29,LOW
1839,42.855099,-106.237854,2024-07-27T23,0.21,LOW
1840,42.855099,-106.237854,2024-07-28T00,0.22,LOW
1841,42.855099,-106.237854,2024-07-28T01,0.23,LOW
1842,42.855099,-106.237854,2024-07-28T06,0.26,LOW
1843,42.855099,-106.237854,2024-07-28T07,0.29,LOW
1844,42.855099,-106.237854,2024-07-28T08,0.18,LOW
1845,42.855099,-106.237854,2024-07-28T18,0.16,LOW
1846,42.85517,-106.238534,2024-07-26T22,0.28,LOW
1847,42.85517,-106.238534,2024-07-26T23,0.31,LOW
1848,42.85517,-106.238534,2024-07-27T00,0.39,LOW
1849,42.85517,-106.238534,2024-07-27T01,0.26,LOW
1850,42.85517,-106.238534,2024-07-27T02,0.17,LOW
1851,42.85517,-106.238534,2024-07-27T03,0.19,LOW
1852,42.85517,-106.238534,2024-07-27T04,0.14,LOW
1853,42.85517,-106.238534,2024-07-27T18,0.13,LOW
1854,42.85517,-106.238534,2024-07-27T19,0.22,LOW
1855,42.85517,-106.238534,2024-07-27T20,0.4,LOW
1856,42.85517,-106.238534,2024-07-27T21,0.32,LOW
1857,42.85517,-106.238534,2024-07-27T22,0.29,LOW
1858,42.85517,-106.238534,2024-07-27T23,0.21,LOW
1859,42.85517,-106.238534,2024-07-28T00,0.22,LOW
1860,42.85517,-106.238534,2024-07-28T01,0.23,LOW
1861,42.85517,-106.238534,2024-07-28T06,0.26,LOW
1862,42.85517,-106.238534,2024-07-28T07,0.29,LOW
1863,42.85517,-106.238534,2024-07-28T08,0.18,LOW
1864,42.85517,-106.238534,2024-07-28T18,0.16,LOW
1865,42.855276,-106.239493,2024-07-26T22,0.28,LOW
1866,42.855276,-106.239493,2024-07-26T23,0.31,LOW
1867,42.855276,-106.239493,2024-07-27T00,0.39,LOW
1868,42.855276,-106.239493,2024-07-27T01,0.26,LOW
1869,42.855276,-106.239493,2024-07-27T02,0.17,LOW
1870,42.855276,-106.239493,2024-07-27T03,0.19,LOW
1871,42.855276,-106.239493,2024-07-27T04,0.14,LOW
1872,42.855276,-106.239493,2024-07-27T18,0.13,LOW
1873,42.855276,-106.239493,2024-07-27T19,0.22,LOW
1874,42.855276,-106.239493,2024-07-27T20,0.4,LOW
1875,42.855276,-106.239493,2024-07-27T21,0.32,LOW
1876,42.855276,-106.239493,2024-07-27T22,0.29,LOW
1877,42.855276,-106.239493,2024-07-27T23,0.21,LOW
1878,42.855276,-106.239493,2024-07-28T00,0.22,LOW
1879,42.855276,-106.239493,2024-07-28T01,0.23,LOW
1880,42.855276,-106.239493,2024-07-28T06,0.26,LOW
1881,42.855276,-106.239493,2024-07-28T07,0.29,LOW
1882,42.855276,-106.239493,2024-07-28T08,0.18,LOW
1883,42.855276,-106.239493,2024-07-28T18,0.16,LOW
1884,42.855276,-106.239495,2024-07-26T22,0.28,LOW
1885,42.855276,-106.239495,2024-07-26T23,0.31,LOW
1886,42.855276,-106.239495,2024-07-27T00,0.39,LOW
1887,42.855276,-106.239495,2024-07-27T01,0.26,LOW
1888,42.855276,-106.239495,2024-07-27T02,0.17,LOW
1889,42.855276,-106.239495,2024-07-27T03,0.19,LOW
1890,42.855276,-106.239495,2024-07-27T04,0.14,LOW
1891,42.855276,-106.239495,2024-07-27T18,0.13,LOW
1892,42.855276,-106.239495,2024-07-27T19,0.22,LOW
1893,42.855276,-106.239495,2024-07-27T20,0.4,LOW
1894,42.855276,-106.239495,2024-07-27T21,0.32,LOW
1895,42.855276,-106.239495,2024-07-27T22,0.29,LOW
1896,42.855276,-106.239495,2024-07-27T23,0.21,LOW
1897,42.855276,-106.239495,2024-07-28T00,0.22,LOW
1898,42.855276,-106.239495,2024-07-28T01,0.23,LOW
1899,42.855276,-106.239495,2024-07-28T06,0.26,LOW
1900,42.855276,-106.239495,2024-07-28T07,0.29,LOW
1901,42.855276,-106.239495,2024-07-28T08,0.18,LOW
1902,42.855276,-106.239495,2024-07-28T18,0.16,LOW
1903,42.855306,-106.239782,2024-07-26T22,0.29,LOW
1904,42.855306,-106.239782,2024-07-26T23,0.31,LOW
1905,42.855306,-106.239782,2024-07-27T00,0.4,LOW
1906,42.855306,-106.239782,2024-07-27T01,0.25,LOW
1907,42.855306,-106.239782,2024-07-27T02,0.18,LOW
1908,42.855306,-106.239782,2024-07-27T03,0.21,LOW
1909,42.855306,-106.239782,2024-07-27T04,0.13,LOW
1910,42.855306,-106.239782,2024-07-27T18,0.11,LOW
1911,42.855306,-106.239782,2024-07-27T19,0.22,LOW
1912,42.855306,-106.239782,2024-07-27T20,0.4,LOW
1913,42.855306,-106.239782,2024-07-27T21,0.32,LOW
1914,42.855306,-106.239782,2024-07-27T22,0.28,LOW
1915,42.855306,-106.239782,2024-07-27T23,0.21,LOW
1916,42.855306,-106.239782,2024-07-28T00,0.22,LOW
1917,42.855306,-106.239782,2024-07-28T06,0.25,LOW
1918,42.855306,-106.239782,2024-07-28T07,0.28,LOW
1919,42.855306,-106.239782,2024-07-28T08,0.18,LOW
1920,42.855306,-106.239782,2024-07-28T18,0.15,LOW
1921,42.857894,-106.265768,2024-07-26T22,0.3,LOW
1922,42.857894,-106.265768,2024-07-26T23,0.32,LOW
1923,42.857894,-106.265768,2024-07-27T00,0.4,LOW
1924,42.857894,-106.265768,2024-07-27T01,0.26,LOW
1925,42.857894,-106.265768,2024-07-27T02,0.18,LOW
1926,42.857894,-106.265768,2024-07-27T03,0.23,LOW
1927,42.857894,-106.265768,2024-07-27T04,0.11,LOW
1928,42.857894,-106.265768,2024-07-27T18,0.11,LOW
1929,42.857894,-106.265768,2024-07-27T19,0.21,LOW
1930,42.857894,-106.265768,2024-07-27T20,0.4,LOW
1931,42.857894,-106.265768,2024-07-27T21,0.32,LOW
1932,42.857894,-106.265768,2024-07-27T22,0.28,LOW
1933,42.857894,-106.265768,2024-07-27T23,0.22,LOW
1934,42.857894,-106.265768,2024-07-28T06,0.25,LOW
1935,42.857894,-106.265768,2024-07-28T07,0.28,LOW
1936,42.857894,-106.265768,2024-07-28T08,0.17,LOW
1937,42.857894,-106.265768,2024-07-28T18,0.15,LOW
1938,42.85429,-106.297535,2024-07-26T22,0.3,LOW
1939,42.85429,-106.297535,2024-07-26T23,0.32,LOW
1940,42.85429,-106.297535,2024-07-27T00,0.4,LOW
1941,42.85429,-106.297535,2024-07-27T01,0.26,LOW
1942,42.85429,-106.297535,2024-07-27T02,0.18,LOW
1943,42.85429,-106.297535,2024-07-27T03,0.23,LOW
1944,42.85429,-106.297535,2024-07-27T04,0.11,LOW
1945,42.85429,-106.297535,2024-07-27T18,0.11,LOW
1946,42.85429,-106.297535,2024-07-27T19,0.21,LOW
1947,42.85429,-106.297535,2024-07-27T20,0.4,LOW
1948,42.85429,-106.297535,2024-07-27T21,0.32,LOW
1949,42.85429,-106.297535,2024-07-27T22,0.28,LOW
1950,42.85429,-106.297535,2024-07-27T23,0.22,LOW
1951,42.85429,-106.297535,2024-07-28T06,0.25,LOW
1952,42.85429,-106.297535,2024-07-28T07,0.28,LOW
1953,42.85429,-106.297535,2024-07-28T08,0.17,LOW
1954,42.85429,-106.297535,2024-07-28T18,0.15,LOW
1955,42.854267,-106.297689,2024-07-26T22,0.3,LOW
1956,42.854267,-106.297689,2024-07-26T23,0.32,LOW
1957,42.854267,-106.297689,2024-07-27T00,0.4,LOW
1958,42.854267,-106.297689,2024-07-27T01,0.26,LOW
1959,42.854267,-106.297689,2024-07-27T02,0.18,LOW
1960,42.854267,-106.297689,2024-07-27T03,0.23,LOW
1961,42.854267,-106.297689,2024-07-27T04,0.11,LOW
1962,42.854267,-106.297689,2024-07-27T18,0.11,LOW
1963,42.854267,-106.297689,2024-07-27T19,0.21,LOW
1964,42.854267,-106.297689,2024-07-27T20,0.4,LOW
1965,42.854267,-106.297689,2024-07-27T21,0.32,LOW
1966,42.854267,-106.297689,2024-07-27T22,0.28,LOW
1967,42.854267,-106.297689,2024-07-27T23,0.22,LOW
1968,42.854267,-106.297689,2024-07-28T06,0.25,LOW
1969,42.854267,-106.297689,2024-07-28T07,0.28,LOW
1970,42.854267,-106.297689,2024-07-28T08,0.17,LOW
1971,42.854267,-106.297689,2024-07-28T18,0.15,LOW
1972,42.854265,-106.297709,2024-07-26T22,0.31,LOW
1973,42.854265,-106.297709,2024-07-26T23,0.32,LOW
1974,42.854265,-106.297709,2024-07-27T00,0.41,LOW
1975,42.854265,-106.297709,2024-07-27T01,0.26,LOW
1976,42.854265,-106.297709,2024-07-27T02,0.19,LOW
1977,42.854265,-106.297709,2024-07-27T03,0.25,LOW
1978,42.854265,-106.297709,2024-07-27T18,0.11,LOW
1979,42.854265,-106.297709,2024-07-27T19,0.23,LOW
1980,42.854265,-106.297709,2024-07-27T20,0.4,LOW
1981,42.854265,-106.297709,2024-07-27T21,0.33,LOW
1982,42.854265,-106.297709,2024-07-27T22,0.29,LOW
1983,42.854265,-106.297709,2024-07-27T23,0.23,LOW
1984,42.854265,-106.297709,2024-07-28T06,0.26,LOW
1985,42.854265,-106.297709,2024-07-28T07,0.29,LOW
1986,42.854265,-106.297709,2024-07-28T08,0.17,LOW
1987,42.854265,-106.297709,2024-07-28T18,0.15,LOW
1988,42.850083,-106.324396,2024-07-26T22,0.32,LOW
1989,42.850083,-106.324396,2024-07-26T23,0.33,LOW
1990,42.850083,-106.324396,2024-07-27T00,0.42,LOW
1991,42.850083,-106.324396,2024-07-27T01,0.26,LOW
1992,42.850083,-106.324396,2024-07-27T02,0.2,LOW
1993,42.850083,-106.324396,2024-07-27T03,0.26,LOW
1994,42.850083,-106.324396,2024-07-27T18,0.12,LOW
1995,42.850083,-106.324396,2024-07-27T19,0.23,LOW
1996,42.850083,-106.324396,2024-07-27T20,0.4,LOW
1997,42.850083,-106.324396,2024-07-27T21,0.34,LOW
1998,42.850083,-106.324396,2024-07-27T22,0.3,LOW
1999,42.850083,-106.324396,2024-07-27T23,0.23,LOW
2000,42.850083,-106.324396,2024-07-28T06,0.26,LOW
2001,42.850083,-106.324396,2024-07-28T07,0.29,LOW
2002,42.850083,-106.324396,2024-07-28T08,0.16,LOW
2003,42.850083,-106.324396,2024-07-28T18,0.15,LOW
2004,42.862948,-106.332841,2024-07-26T22,0.32,LOW
2005,42.862948,-106.332841,2024-07-26T23,0.33,LOW
2006,42.862948,-106.332841,2024-07-27T00,0.42,LOW
2007,42.862948,-106.332841,2024-07-27T01,0.26,LOW
2008,42.862948,-106.332841,2024-07-27T02,0.2,LOW
2009,42.862948,-106.332841,2024-07-27T03,0.26,LOW
2010,42.862948,-106.332841,2024-07-27T18,0.12,LOW
2011,42.862948,-106.332841,2024-07-27T19,0.23,LOW
2012,42.862948,-106.332841,2024-07-27T20,0.4,LOW
2013,42.862948,-106.332841,2024-07-27T21,0.34,LOW
2014,42.862948,-106.332841,2024-07-27T22,0.3,LOW
2015,42.862948,-106.332841,2024-07-27T23,0.23,LOW
2016,42.862948,-106.332841,2024-07-28T06,0.26,LOW
2017,42.862948,-106.332841,2024-07-28T07,0.29,LOW
2018,42.862948,-106.332841,2024-07-28T08,0.16,LOW
2019,42.862948,-106.332841,2024-07-28T18,0.15,LOW
2020,42.863097,-106.332988,2024-07-26T22,0.32,LOW
2021,42.863097,-106.332988,2024-07-26T23,0.33,LOW
2022,42.863097,-106.332988,2024-07-27T00,0.41,LOW
2023,42.863097,-106.332988,2024-07-27T01,0.27,LOW
2024,42.863097,-106.332988,2024-07-27T02,0.2,LOW
2025,42.863097,-106.332988,2024-07-27T03,0.29,LOW
2026,42.863097,-106.332988,2024-07-27T18,0.12,LOW
2027,42.863097,-106.332988,2024-07-27T19,0.23,LOW
2028,42.863097,-106.332988,2024-07-27T20,0.39,LOW
2029,42.863097,-106.332988,2024-07-27T21,0.34,LOW
2030,42.863097,-106.332988,2024-07-27T22,0.31,LOW
2031,42.863097,-106.332988,2024-07-27T23,0.22,LOW
2032,42.863097,-106.332988,2024-07-28T02,0.23,LOW
2033,42.863097,-106.332988,2024-07-28T04,0.22,LOW
2034,42.863097,-106.332988,2024-07-28T06,0.25,LOW
2035,42.863097,-106.332988,2024-07-28T07,0.28,LOW
2036,42.863097,-106.332988,2024-07-28T08,0.17,LOW
2037,42.863097,-106.332988,2024-07-28T18,0.15,LOW
